geneid,score,index_i
mirna_mat::mirbase_mature::hsa-miR-29b-3p::MIMAT0000100,0.9788408,106431
mirna_mat::mirbase_mature::hsa-miR-29c-3p::MIMAT0000681,0.9788408,106433
mirna_mat::mirbase_mature::hsa-miR-29c-5p::MIMAT0004673,0.9788408,106434
mirna_mat::mirbase_mature::hsa-miR-301a-3p::MIMAT0000688,0.8856808,106436
mirna_mat::mirbase_mature::hsa-miR-301a-5p::MIMAT0022696,0.8856808,106437
mirna_mat::mirbase_mature::hsa-miR-3064-3p::MIMAT0019865,0.8110292,106449
mirna_mat::mirbase_mature::hsa-miR-3064-5p::MIMAT0019864,0.8110292,106450
mirna_mat::mirbase_mature::hsa-miR-31-3p::MIMAT0004504,0.89665985,106467
mirna_mat::mirbase_mature::hsa-miR-31-5p::MIMAT0000089,0.89665985,106468
mirna_mat::mirbase_mature::hsa-miR-3120-3p::MIMAT0014982,0.87847394,106482
mirna_mat::mirbase_mature::hsa-miR-3120-5p::MIMAT0019198,0.87847394,106483
mirna_mat::mirbase_mature::hsa-miR-3122::MIMAT0014984,0.9221808,106486
mirna_mat::mirbase_mature::hsa-miR-3132::MIMAT0014997,0.8069615,106503
mirna_mat::mirbase_mature::hsa-miR-3160-3p::MIMAT0015034_1,0.6267987,106551
mirna_mat::mirbase_mature::hsa-miR-3160-5p::MIMAT0019212,0.6267987,106552
mirna_mat::mirbase_mature::hsa-miR-3165::MIMAT0015039,0.9555465,106559
mirna_mat::mirbase_mature::hsa-miR-3177-3p::MIMAT0015054,0.71746093,106571
mirna_mat::mirbase_mature::hsa-miR-3177-5p::MIMAT0019215,0.71746093,106572
mirna_mat::mirbase_mature::hsa-miR-3178::MIMAT0015055,0.6057639,106573
mirna_mat::mirbase_mature::hsa-miR-3198::MIMAT0015083,0.6342898,106610
mirna_mat::mirbase_mature::hsa-miR-320c::MIMAT0005793_1,0.90031314,106625
mirna_mat::mirbase_mature::hsa-miR-326::MIMAT0000756,0.6286487,106636
mirna_mat::mirbase_mature::hsa-miR-328-3p::MIMAT0000752,0.6669984,106637
mirna_mat::mirbase_mature::hsa-miR-328-5p::MIMAT0026486,0.6669984,106638
mirna_mat::mirbase_mature::hsa-miR-33b-3p::MIMAT0004811,0.86565506,106657
mirna_mat::mirbase_mature::hsa-miR-33b-5p::MIMAT0003301,0.86565506,106658
mirna_mat::mirbase_mature::hsa-miR-34a-3p::MIMAT0004557,0.7336196,106666
mirna_mat::mirbase_mature::hsa-miR-34a-5p::MIMAT0000255,0.7336196,106667
mirna_mat::mirbase_mature::hsa-miR-3605-3p::MIMAT0017982,0.8448086,106676
mirna_mat::mirbase_mature::hsa-miR-3605-5p::MIMAT0017981,0.8448086,106677
mirna_mat::mirbase_mature::hsa-miR-3613-3p::MIMAT0017991,0.754856,106688
mirna_mat::mirbase_mature::hsa-miR-3613-5p::MIMAT0017990,0.754856,106689
mirna_mat::mirbase_mature::hsa-miR-3614-3p::MIMAT0017993,0.7798502,106690
mirna_mat::mirbase_mature::hsa-miR-3620-3p::MIMAT0018001,0.72357714,106702
mirna_mat::mirbase_mature::hsa-miR-3620-5p::MIMAT0022967,0.72357714,106703
mirna_mat::mirbase_mature::hsa-miR-3654::MIMAT0018074,0.9043229,106718
mirna_mat::mirbase_mature::hsa-miR-3691-3p::MIMAT0019224,0.7193115,106787
mirna_mat::mirbase_mature::hsa-miR-3691-5p::MIMAT0018120,0.7193115,106788
mirna_mat::mirbase_mature::hsa-miR-378b::MIMAT0014999,0.89675784,106822
mirna_mat::mirbase_mature::hsa-miR-3908::MIMAT0018182,0.97115135,106844
mirna_mat::mirbase_mature::hsa-miR-3912-3p::MIMAT0018186,0.807589,106849
mirna_mat::mirbase_mature::hsa-miR-3912-5p::MIMAT0027036,0.807589,106850
mirna_mat::mirbase_mature::hsa-miR-3913-3p::MIMAT0019225,0.97328633,106851
mirna_mat::mirbase_mature::hsa-miR-3913-3p::MIMAT0019225_1,0.97328633,106852
mirna_mat::mirbase_mature::hsa-miR-3913-5p::MIMAT0018187,0.97328633,106853
mirna_mat::mirbase_mature::hsa-miR-3913-5p::MIMAT0018187_1,0.97328633,106854
mirna_mat::mirbase_mature::hsa-miR-3940-3p::MIMAT0018356,0.7086144,106884
mirna_mat::mirbase_mature::hsa-miR-3940-5p::MIMAT0019229,0.7086144,106885
mirna_mat::mirbase_mature::hsa-miR-4258::MIMAT0016879,0.90441734,106924
mirna_mat::mirbase_mature::hsa-miR-4259::MIMAT0016880,0.7571103,106925
mirna_mat::mirbase_mature::hsa-miR-4260::MIMAT0016881,0.91727626,106926
mirna_mat::mirbase_mature::hsa-miR-4261::MIMAT0016890,0.7405447,106927
mirna_mat::mirbase_mature::hsa-miR-4277::MIMAT0016908,0.66434026,106943
mirna_mat::mirbase_mature::hsa-miR-4315::MIMAT0016866_1,0.84247637,106986
mirna_mat::mirbase_mature::hsa-miR-4448::MIMAT0018967,0.9097907,107050
mirna_mat::mirbase_mature::hsa-miR-4457::MIMAT0018979,0.9080861,107059
mirna_mat::mirbase_mature::hsa-miR-4484::MIMAT0019018,0.835927,107090
mirna_mat::mirbase_mature::hsa-miR-4487::MIMAT0019021,0.9090647,107093
mirna_mat::mirbase_mature::hsa-miR-4492::MIMAT0019027,0.82841164,107099
mirna_mat::mirbase_mature::hsa-miR-449a::MIMAT0001541,0.75778604,107107
mirna_mat::mirbase_mature::hsa-miR-449b-3p::MIMAT0009203,0.75778604,107108
mirna_mat::mirbase_mature::hsa-miR-449b-5p::MIMAT0003327,0.75778604,107109
mirna_mat::mirbase_mature::hsa-miR-449c-3p::MIMAT0013771,0.75778604,107110
mirna_mat::mirbase_mature::hsa-miR-449c-5p::MIMAT0010251,0.75778604,107111
mirna_mat::mirbase_mature::hsa-miR-4530::MIMAT0019069,0.9765465,107161
mirna_mat::mirbase_mature::hsa-miR-454-3p::MIMAT0003885,0.8856808,107174
mirna_mat::mirbase_mature::hsa-miR-454-5p::MIMAT0003884,0.8856808,107175
mirna_mat::mirbase_mature::hsa-miR-4634::MIMAT0019691,0.88939005,107183
mirna_mat::mirbase_mature::hsa-miR-4645-3p::MIMAT0019706,0.93441343,107197
mirna_mat::mirbase_mature::hsa-miR-4645-5p::MIMAT0019705,0.93441343,107198
mirna_mat::mirbase_mature::hsa-miR-4647::MIMAT0019709,0.95994884,107201
mirna_mat::mirbase_mature::hsa-miR-4648::MIMAT0019710,0.82900786,107202
mirna_mat::mirbase_mature::hsa-miR-4649-3p::MIMAT0019712,0.94021535,107203
mirna_mat::mirbase_mature::hsa-miR-4649-5p::MIMAT0019711,0.94021535,107204
mirna_mat::mirbase_mature::hsa-miR-4655-3p::MIMAT0019722,0.9711819,107215
mirna_mat::mirbase_mature::hsa-miR-4655-5p::MIMAT0019721,0.9711819,107216
mirna_mat::mirbase_mature::hsa-miR-4658::MIMAT0019725,0.7730115,107219
mirna_mat::mirbase_mature::hsa-miR-4664-3p::MIMAT0019738,0.83237493,107231
mirna_mat::mirbase_mature::hsa-miR-4664-5p::MIMAT0019737,0.83237493,107232
mirna_mat::mirbase_mature::hsa-miR-4666a-3p::MIMAT0019742,0.6251226,107235
mirna_mat::mirbase_mature::hsa-miR-4666a-5p::MIMAT0019741,0.6251226,107236
mirna_mat::mirbase_mature::hsa-miR-4667-3p::MIMAT0019744,0.9510488,107238
mirna_mat::mirbase_mature::hsa-miR-4667-5p::MIMAT0019743,0.9510488,107239
mirna_mat::mirbase_mature::hsa-miR-4669::MIMAT0019749,0.7382945,107242
mirna_mat::mirbase_mature::hsa-miR-4686::MIMAT0019773,0.89291656,107268
mirna_mat::mirbase_mature::hsa-miR-4691-3p::MIMAT0019782,0.9750514,107275
mirna_mat::mirbase_mature::hsa-miR-4691-5p::MIMAT0019781,0.9750514,107276
mirna_mat::mirbase_mature::hsa-miR-4692::MIMAT0019783,0.9472467,107277
mirna_mat::mirbase_mature::hsa-miR-4697-3p::MIMAT0019792,0.6749364,107285
mirna_mat::mirbase_mature::hsa-miR-4697-5p::MIMAT0019791,0.6749364,107286
mirna_mat::mirbase_mature::hsa-miR-4700-5p::MIMAT0019796,0.89384645,107291
mirna_mat::mirbase_mature::hsa-miR-4723-3p::MIMAT0019839,0.7253327,107328
mirna_mat::mirbase_mature::hsa-miR-4723-5p::MIMAT0019838,0.7253327,107329
mirna_mat::mirbase_mature::hsa-miR-4726-3p::MIMAT0019846,0.82656986,107334
mirna_mat::mirbase_mature::hsa-miR-4726-5p::MIMAT0019845,0.82656986,107335
mirna_mat::mirbase_mature::hsa-miR-4727-5p::MIMAT0019847,0.82656986,107337
mirna_mat::mirbase_mature::hsa-miR-4728-3p::MIMAT0019850,0.71843076,107338
mirna_mat::mirbase_mature::hsa-miR-4728-5p::MIMAT0019849,0.71843076,107339
mirna_mat::mirbase_mature::hsa-miR-4729::MIMAT0019851,0.6919472,107340
mirna_mat::mirbase_mature::hsa-miR-4730::MIMAT0019852,0.92463493,107341
mirna_mat::mirbase_mature::hsa-miR-4734::MIMAT0019859,0.82656986,107348
mirna_mat::mirbase_mature::hsa-miR-4736::MIMAT0019862,0.9203124,107351
mirna_mat::mirbase_mature::hsa-miR-4737::MIMAT0019863,0.8745,107352
mirna_mat::mirbase_mature::hsa-miR-4741::MIMAT0019871,0.78393924,107358
mirna_mat::mirbase_mature::hsa-miR-4746-3p::MIMAT0019881,0.74468064,107366
mirna_mat::mirbase_mature::hsa-miR-4746-5p::MIMAT0019880,0.74468064,107367
mirna_mat::mirbase_mature::hsa-miR-4748::MIMAT0019884,0.90406746,107370
mirna_mat::mirbase_mature::hsa-miR-4752::MIMAT0019889,0.9406288,107376
mirna_mat::mirbase_mature::hsa-miR-4755-3p::MIMAT0019896,0.88802385,107380
mirna_mat::mirbase_mature::hsa-miR-4758-3p::MIMAT0019904,0.87691027,107386
mirna_mat::mirbase_mature::hsa-miR-4758-5p::MIMAT0019903,0.87691027,107387
mirna_mat::mirbase_mature::hsa-miR-483-3p::MIMAT0002173,0.8982004,107467
mirna_mat::mirbase_mature::hsa-miR-5003-3p::MIMAT0021026,0.8369629,107511
mirna_mat::mirbase_mature::hsa-miR-5003-5p::MIMAT0021025,0.8369629,107512
mirna_mat::mirbase_mature::hsa-miR-5010-3p::MIMAT0021044,0.64526653,107529
mirna_mat::mirbase_mature::hsa-miR-5010-5p::MIMAT0021043,0.64526653,107530
mirna_mat::mirbase_mature::hsa-miR-5047::MIMAT0020541,0.8110292,107539
mirna_mat::mirbase_mature::hsa-miR-5093::MIMAT0021085,0.66877073,107561
mirna_mat::mirbase_mature::hsa-miR-5187-3p::MIMAT0021118,0.97929174,107611
mirna_mat::mirbase_mature::hsa-miR-5187-5p::MIMAT0021117,0.97929174,107612
mirna_mat::mirbase_mature::hsa-miR-548aa::MIMAT0018447,0.8772596,107696
mirna_mat::mirbase_mature::hsa-miR-548ac::MIMAT0018938,0.7527836,107699
mirna_mat::mirbase_mature::hsa-miR-548aq-3p::MIMAT0022264,0.71223,107720
mirna_mat::mirbase_mature::hsa-miR-548aq-5p::MIMAT0022263,0.71223,107721
mirna_mat::mirbase_mature::hsa-miR-548d-5p::MIMAT0004812,0.8772596,107745
mirna_mat::mirbase_mature::hsa-miR-548s::MIMAT0014987,0.9021611,107778
mirna_mat::mirbase_mature::hsa-miR-551a::MIMAT0003214,0.6823581,107800
mirna_mat::mirbase_mature::hsa-miR-557::MIMAT0003221,0.95029604,107815
mirna_mat::mirbase_mature::hsa-miR-5585-3p::MIMAT0022286,0.804042,107828
mirna_mat::mirbase_mature::hsa-miR-5585-5p::MIMAT0022285,0.804042,107829
mirna_mat::mirbase_mature::hsa-miR-559::MIMAT0003223,0.7733927,107843
mirna_mat::mirbase_mature::hsa-miR-566::MIMAT0003230,0.6582381,107849
mirna_mat::mirbase_mature::hsa-miR-5684::MIMAT0022473,0.8510036,107856
mirna_mat::mirbase_mature::hsa-miR-5687::MIMAT0022478,0.8677843,107858
mirna_mat::mirbase_mature::hsa-miR-5689::MIMAT0022481,0.77572715,107860
mirna_mat::mirbase_mature::hsa-miR-5695::MIMAT0022488,0.8291456,107871
mirna_mat::mirbase_mature::hsa-miR-5787::MIMAT0023252,0.6582381,107900
mirna_mat::mirbase_mature::hsa-miR-584-3p::MIMAT0022708,0.73041034,107910
mirna_mat::mirbase_mature::hsa-miR-584-5p::MIMAT0003249,0.73041034,107911
mirna_mat::mirbase_mature::hsa-miR-608::MIMAT0003276,0.73692274,107965
mirna_mat::mirbase_mature::hsa-miR-6131::MIMAT0024615,0.6691556,107978
mirna_mat::mirbase_mature::hsa-miR-614::MIMAT0003282,0.6266181,107983
mirna_mat::mirbase_mature::hsa-miR-616-3p::MIMAT0004805,0.6267987,107986
mirna_mat::mirbase_mature::hsa-miR-616-5p::MIMAT0003284,0.6267987,107987
mirna_mat::mirbase_mature::hsa-miR-632::MIMAT0003302,0.93536735,108010
mirna_mat::mirbase_mature::hsa-miR-636::MIMAT0003306,0.8347524,108014
mirna_mat::mirbase_mature::hsa-miR-638::MIMAT0003308,0.9474846,108016
mirna_mat::mirbase_mature::hsa-miR-6510-3p::MIMAT0025477,0.95219105,108056
mirna_mat::mirbase_mature::hsa-miR-6515-3p::MIMAT0025487,0.9043111,108076
mirna_mat::mirbase_mature::hsa-miR-6515-5p::MIMAT0025486,0.9043111,108077
mirna_mat::mirbase_mature::hsa-miR-658::MIMAT0003336,0.69343054,108091
mirna_mat::mirbase_mature::hsa-miR-661::MIMAT0003324,0.7902927,108096
mirna_mat::mirbase_mature::hsa-miR-664a-3p::MIMAT0005949,0.7361379,108100
mirna_mat::mirbase_mature::hsa-miR-664a-5p::MIMAT0005948,0.7361379,108101
mirna_mat::mirbase_mature::hsa-miR-671-3p::MIMAT0004819,0.8394343,108109
mirna_mat::mirbase_mature::hsa-miR-671-5p::MIMAT0003880,0.8394343,108110
mirna_mat::mirbase_mature::hsa-miR-6719-3p::MIMAT0025850,0.95582086,108118
mirna_mat::mirbase_mature::hsa-miR-6720-3p::MIMAT0025851,0.64276665,108119
mirna_mat::mirbase_mature::hsa-miR-6720-5p::MIMAT0027345,0.64276665,108120
mirna_mat::mirbase_mature::hsa-miR-6728-3p::MIMAT0027358,0.70176136,108129
mirna_mat::mirbase_mature::hsa-miR-6728-5p::MIMAT0027357,0.70176136,108130
mirna_mat::mirbase_mature::hsa-miR-6730-3p::MIMAT0027362,0.69527423,108133
mirna_mat::mirbase_mature::hsa-miR-6734-3p::MIMAT0027370,0.87336165,108141
mirna_mat::mirbase_mature::hsa-miR-6734-5p::MIMAT0027369,0.87336165,108142
mirna_mat::mirbase_mature::hsa-miR-6737-3p::MIMAT0027376,0.79355896,108147
mirna_mat::mirbase_mature::hsa-miR-6737-5p::MIMAT0027375,0.79355896,108148
mirna_mat::mirbase_mature::hsa-miR-6744-3p::MIMAT0027390,0.72356236,108161
mirna_mat::mirbase_mature::hsa-miR-6744-5p::MIMAT0027389,0.72356236,108162
mirna_mat::mirbase_mature::hsa-miR-6752-3p::MIMAT0027405,0.89568484,108178
mirna_mat::mirbase_mature::hsa-miR-6752-5p::MIMAT0027404,0.89568484,108179
mirna_mat::mirbase_mature::hsa-miR-6753-3p::MIMAT0027407,0.9750514,108180
mirna_mat::mirbase_mature::hsa-miR-6753-5p::MIMAT0027406,0.9750514,108181
mirna_mat::mirbase_mature::hsa-miR-6754-3p::MIMAT0027409,0.97920305,108182
mirna_mat::mirbase_mature::hsa-miR-6754-5p::MIMAT0027408,0.97920305,108183
mirna_mat::mirbase_mature::hsa-miR-6758-3p::MIMAT0027417,0.6267987,108190
mirna_mat::mirbase_mature::hsa-miR-6758-5p::MIMAT0027416,0.6267987,108191
mirna_mat::mirbase_mature::hsa-miR-6759-3p::MIMAT0027419,0.95555806,108192
mirna_mat::mirbase_mature::hsa-miR-6759-5p::MIMAT0027418,0.95555806,108193
mirna_mat::mirbase_mature::hsa-miR-6766-3p::MIMAT0027433,0.6009803,108208
mirna_mat::mirbase_mature::hsa-miR-6766-5p::MIMAT0027432,0.6009803,108209
mirna_mat::mirbase_mature::hsa-miR-6768-3p::MIMAT0027437,0.8973662,108212
mirna_mat::mirbase_mature::hsa-miR-6768-5p::MIMAT0027436,0.8973662,108213
mirna_mat::mirbase_mature::hsa-miR-6774-3p::MIMAT0027449,0.8381586,108230
mirna_mat::mirbase_mature::hsa-miR-6774-5p::MIMAT0027448,0.8381586,108231
mirna_mat::mirbase_mature::hsa-miR-6775-3p::MIMAT0027451,0.8277777,108232
mirna_mat::mirbase_mature::hsa-miR-6777-3p::MIMAT0027455,0.86565506,108236
mirna_mat::mirbase_mature::hsa-miR-6777-5p::MIMAT0027454,0.86565506,108237
mirna_mat::mirbase_mature::hsa-miR-6778-3p::MIMAT0027457,0.6122562,108238
mirna_mat::mirbase_mature::hsa-miR-6778-5p::MIMAT0027456,0.6122562,108239
mirna_mat::mirbase_mature::hsa-miR-6779-3p::MIMAT0027459,0.82656986,108240
mirna_mat::mirbase_mature::hsa-miR-6779-5p::MIMAT0027458,0.82656986,108241
mirna_mat::mirbase_mature::hsa-miR-6780a-5p::MIMAT0027460,0.64526653,108243
mirna_mat::mirbase_mature::hsa-miR-6780b-3p::MIMAT0027573,0.97103137,108244
mirna_mat::mirbase_mature::hsa-miR-6780b-5p::MIMAT0027572,0.97103137,108245
mirna_mat::mirbase_mature::hsa-miR-6784-3p::MIMAT0027469,0.85310316,108252
mirna_mat::mirbase_mature::hsa-miR-6784-5p::MIMAT0027468,0.85310316,108253
mirna_mat::mirbase_mature::hsa-miR-6790-3p::MIMAT0027481,0.6928862,108264
mirna_mat::mirbase_mature::hsa-miR-6790-5p::MIMAT0027480,0.6928862,108265
mirna_mat::mirbase_mature::hsa-miR-6791-3p::MIMAT0027483,0.9536161,108266
mirna_mat::mirbase_mature::hsa-miR-6791-5p::MIMAT0027482,0.9536161,108267
mirna_mat::mirbase_mature::hsa-miR-6794-3p::MIMAT0027489,0.8240436,108272
mirna_mat::mirbase_mature::hsa-miR-6794-5p::MIMAT0027488,0.8240436,108273
mirna_mat::mirbase_mature::hsa-miR-6796-3p::MIMAT0027493,0.76513463,108276
mirna_mat::mirbase_mature::hsa-miR-6796-5p::MIMAT0027492,0.76513463,108277
mirna_mat::mirbase_mature::hsa-miR-6819-3p::MIMAT0027539,0.7747183,108322
mirna_mat::mirbase_mature::hsa-miR-6819-5p::MIMAT0027538,0.7747183,108323
mirna_mat::mirbase_mature::hsa-miR-6823-3p::MIMAT0027547,0.6558071,108330
mirna_mat::mirbase_mature::hsa-miR-6823-5p::MIMAT0027546,0.6558071,108331
mirna_mat::mirbase_mature::hsa-miR-6836-3p::MIMAT0027575,0.9884892,108356
mirna_mat::mirbase_mature::hsa-miR-6836-5p::MIMAT0027574,0.9884892,108357
mirna_mat::mirbase_mature::hsa-miR-6838-3p::MIMAT0027579,0.94021535,108360
mirna_mat::mirbase_mature::hsa-miR-6838-5p::MIMAT0027578,0.94021535,108361
mirna_mat::mirbase_mature::hsa-miR-6844::MIMAT0027589,0.969535,108371
mirna_mat::mirbase_mature::hsa-miR-6845-3p::MIMAT0027591,0.7902927,108372
mirna_mat::mirbase_mature::hsa-miR-6845-5p::MIMAT0027590,0.7902927,108373
mirna_mat::mirbase_mature::hsa-miR-6852-3p::MIMAT0027605,0.75079775,108386
mirna_mat::mirbase_mature::hsa-miR-6852-5p::MIMAT0027604,0.75079775,108387
mirna_mat::mirbase_mature::hsa-miR-6853-3p::MIMAT0027607,0.7374476,108388
mirna_mat::mirbase_mature::hsa-miR-6853-5p::MIMAT0027606,0.7374476,108389
mirna_mat::mirbase_mature::hsa-miR-6855-3p::MIMAT0027611,0.747906,108392
mirna_mat::mirbase_mature::hsa-miR-6855-5p::MIMAT0027610,0.747906,108393
mirna_mat::mirbase_mature::hsa-miR-6856-5p::MIMAT0027612,0.7109579,108395
mirna_mat::mirbase_mature::hsa-miR-6866-3p::MIMAT0027633,0.7069646,108418
mirna_mat::mirbase_mature::hsa-miR-6866-5p::MIMAT0027632,0.7069646,108419
mirna_mat::mirbase_mature::hsa-miR-6867-3p::MIMAT0027635,0.7069646,108420
mirna_mat::mirbase_mature::hsa-miR-6867-5p::MIMAT0027634,0.7069646,108421
mirna_mat::mirbase_mature::hsa-miR-6869-3p::MIMAT0027639,0.95684487,108424
mirna_mat::mirbase_mature::hsa-miR-6869-5p::MIMAT0027638,0.95684487,108425
mirna_mat::mirbase_mature::hsa-miR-6872-3p::MIMAT0027645,0.6880134,108430
mirna_mat::mirbase_mature::hsa-miR-6872-5p::MIMAT0027644,0.6880134,108431
mirna_mat::mirbase_mature::hsa-miR-6882-3p::MIMAT0027665,0.7057297,108450
mirna_mat::mirbase_mature::hsa-miR-6882-5p::MIMAT0027664,0.7057297,108451
mirna_mat::mirbase_mature::hsa-miR-6884-3p::MIMAT0027669,0.9571098,108454
mirna_mat::mirbase_mature::hsa-miR-6884-5p::MIMAT0027668,0.9571098,108455
mirna_mat::mirbase_mature::hsa-miR-6885-3p::MIMAT0027671,0.6928862,108456
mirna_mat::mirbase_mature::hsa-miR-6885-5p::MIMAT0027670,0.6928862,108457
mirna_mat::mirbase_mature::hsa-miR-6886-3p::MIMAT0027673,0.66491485,108458
mirna_mat::mirbase_mature::hsa-miR-6886-5p::MIMAT0027672,0.66491485,108459
mirna_mat::mirbase_mature::hsa-miR-6887-3p::MIMAT0027675,0.9512436,108460
mirna_mat::mirbase_mature::hsa-miR-6887-5p::MIMAT0027674,0.9512436,108461
mirna_mat::mirbase_mature::hsa-miR-6892-3p::MIMAT0027685,0.96637964,108470
mirna_mat::mirbase_mature::hsa-miR-6892-5p::MIMAT0027684,0.96637964,108471
mirna_mat::mirbase_mature::hsa-miR-7-1-3p::MIMAT0004553,0.8575432,108478
mirna_mat::mirbase_mature::hsa-miR-7-5p::MIMAT0000252_2,0.8575432,108482
mirna_mat::mirbase_mature::hsa-miR-7108-3p::MIMAT0028114,0.81892943,108489
mirna_mat::mirbase_mature::hsa-miR-7108-5p::MIMAT0028113,0.81892943,108490
mirna_mat::mirbase_mature::hsa-miR-7111-3p::MIMAT0028120,0.7957265,108495
mirna_mat::mirbase_mature::hsa-miR-7111-5p::MIMAT0028119,0.7957265,108496
mirna_mat::mirbase_mature::hsa-miR-7113-3p::MIMAT0028124,0.9750514,108501
mirna_mat::mirbase_mature::hsa-miR-7113-5p::MIMAT0028123,0.9750514,108502
mirna_mat::mirbase_mature::hsa-miR-7161-3p::MIMAT0028233,0.6139842,108527
mirna_mat::mirbase_mature::hsa-miR-7161-5p::MIMAT0028232,0.6139842,108528
mirna_mat::mirbase_mature::hsa-miR-762::MIMAT0010313,0.60747707,108540
mirna_mat::mirbase_mature::hsa-miR-7704::MIMAT0030019,0.7344758,108554
mirna_mat::mirbase_mature::hsa-miR-7705::MIMAT0030020,0.9887581,108555
mirna_mat::mirbase_mature::hsa-miR-8052::MIMAT0030979,0.7359057,108580
mirna_mat::mirbase_mature::hsa-miR-8055::MIMAT0030982,0.60482466,108583
mirna_mat::mirbase_mature::hsa-miR-8056::MIMAT0030983,0.8476137,108584
mirna_mat::mirbase_mature::hsa-miR-8059::MIMAT0030986,0.8335877,108587
mirna_mat::mirbase_mature::hsa-miR-8077::MIMAT0031004,0.7946153,108606
mirna_mat::mirbase_mature::hsa-miR-877-3p::MIMAT0004950,0.81943166,108627
mirna_mat::mirbase_mature::hsa-miR-877-5p::MIMAT0004949,0.81943166,108628
mirna_mat::mirbase_mature::hsa-miR-92b-3p::MIMAT0003218,0.7540741,108659
mirna_mat::mirbase_mature::hsa-miR-92b-5p::MIMAT0004792,0.7540741,108660
mirna_mat::mirbase_mature::hsa-miR-93-3p::MIMAT0004509,0.97352695,108661
mirna_mat::mirbase_mature::hsa-miR-93-5p::MIMAT0000093,0.97352695,108662
mirna_mat::mirbase_mature::hsa-miR-935::MIMAT0004978,0.78798634,108665
mirna_mat::mirbase_mature::hsa-miR-943::MIMAT0004986,0.74744385,108679
mirna_pre::mirbase_pre::hsa-mir-103a-1::MI0000109,0.9255332,108707
mirna_pre::mirbase_pre::hsa-mir-10a::MI0000266,0.8382395,108716
mirna_pre::mirbase_pre::hsa-mir-1205::MI0006338,0.79046416,108736
mirna_pre::mirbase_pre::hsa-mir-1207::MI0006340,0.72239834,108738
mirna_pre::mirbase_pre::hsa-mir-1224::MI0003764,0.98362076,108740
mirna_pre::mirbase_pre::hsa-mir-1225::MI0006311,0.6644692,108741
mirna_pre::mirbase_pre::hsa-mir-1229::MI0006319,0.8814938,108745
mirna_pre::mirbase_pre::hsa-mir-1249::MI0006384,0.93293446,108766
mirna_pre::mirbase_pre::hsa-mir-1255b-2::MI0006436,0.9009312,108775
mirna_pre::mirbase_pre::hsa-mir-1273c::MI0014171,0.6866321,108801
mirna_pre::mirbase_pre::hsa-mir-1284::MI0006431,0.65371007,108818
mirna_pre::mirbase_pre::hsa-mir-1292::MI0006433,0.74906677,108830
mirna_pre::mirbase_pre::hsa-mir-1304::MI0006371,0.9058571,108852
mirna_pre::mirbase_pre::hsa-mir-142::MI0000458,0.9502718,108878
mirna_pre::mirbase_pre::hsa-mir-153-2::MI0000464,0.77731806,108898
mirna_pre::mirbase_pre::hsa-mir-15a::MI0000069,0.754856,108905
mirna_pre::mirbase_pre::hsa-mir-16-1::MI0000070,0.754856,108907
mirna_pre::mirbase_pre::hsa-mir-1910::MI0008331,0.8041305,108931
mirna_pre::mirbase_pre::hsa-mir-194-1::MI0000488,0.8105173,108941
mirna_pre::mirbase_pre::hsa-mir-199a-2::MI0000281,0.87847394,108954
mirna_pre::mirbase_pre::hsa-mir-203a::MI0000283,0.74325585,108963
mirna_pre::mirbase_pre::hsa-mir-210::MI0000286,0.96486235,108975
mirna_pre::mirbase_pre::hsa-mir-2116::MI0010635,0.90896136,108980
mirna_pre::mirbase_pre::hsa-mir-214::MI0000290,0.87847394,108984
mirna_pre::mirbase_pre::hsa-mir-215::MI0000291,0.8105173,108985
mirna_pre::mirbase_pre::hsa-mir-2392::MI0016870,0.60445535,109004
mirna_pre::mirbase_pre::hsa-mir-25::MI0000082,0.97352695,109011
mirna_pre::mirbase_pre::hsa-mir-26a-2::MI0000750,0.91123945,109015
mirna_pre::mirbase_pre::hsa-mir-29c::MI0000735,0.9788408,109029
mirna_pre::mirbase_pre::hsa-mir-301a::MI0000745,0.8856808,109031
mirna_pre::mirbase_pre::hsa-mir-3064::MI0017375,0.8110292,109039
mirna_pre::mirbase_pre::hsa-mir-3122::MI0014138,0.9221808,109062
mirna_pre::mirbase_pre::hsa-mir-3132::MI0014152,0.8069615,109073
mirna_pre::mirbase_pre::hsa-mir-3165::MI0014195,0.9555465,109113
mirna_pre::mirbase_pre::hsa-mir-3177::MI0014211,0.71746093,109124
mirna_pre::mirbase_pre::hsa-mir-3178::MI0014212,0.6057639,109125
mirna_pre::mirbase_pre::hsa-mir-320c-2::MI0008191,0.90031314,109164
mirna_pre::mirbase_pre::hsa-mir-326::MI0000808,0.6286487,109172
mirna_pre::mirbase_pre::hsa-mir-328::MI0000804,0.6669984,109173
mirna_pre::mirbase_pre::hsa-mir-33b::MI0003646,0.86565506,109184
mirna_pre::mirbase_pre::hsa-mir-34a::MI0000268,0.7336196,109189
mirna_pre::mirbase_pre::hsa-mir-3605::MI0015995,0.8448086,109194
mirna_pre::mirbase_pre::hsa-mir-3613::MI0016003,0.754856,109201
mirna_pre::mirbase_pre::hsa-mir-3620::MI0016011,0.72357714,109209
mirna_pre::mirbase_pre::hsa-mir-3691::MI0016092,0.7193115,109271
mirna_pre::mirbase_pre::hsa-mir-378b::MI0014154,0.89675784,109291
mirna_pre::mirbase_pre::hsa-mir-3908::MI0016412,0.97115135,109308
